ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b34c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_nodes,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b34c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpus,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b34c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpu_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b34c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-total_gpus,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b34c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-arrived_gpu_milli
454,2002,1869910,6212,1869910
455,2010,1870910,6212,1870910
455,2010,1871910,6212,1871910
455,2010,1872910,6212,1872910
455,2010,1873910,6212,1873910
455,2010,1874910,6212,1874910
455,2010,1875910,6212,1875910
455,2010,1876720,6212,1876720
455,2010,1877530,6212,1877530
455,2010,1877690,6212,1877690
456,2018,1878500,6212,1878500
456,2018,1879310,6212,1879310
456,2018,1880310,6212,1880310
456,2018,1881120,6212,1881120
456,2018,1881930,6212,1881930
456,2018,1881930,6212,1881930
456,2018,1882930,6212,1882930
456,2018,1883740,6212,1883740
456,2018,1884390,6212,1884390
457,2026,1885390,6212,1885390
457,2026,1885390,6212,1885390
457,2026,1886390,6212,1886390
457,2026,1887390,6212,1887390
457,2026,1888390,6212,1888390
457,2026,1889390,6212,1889390
457,2026,1890200,6212,1890200
457,2026,1891200,6212,1891200
457,2026,1892200,6212,1892200
458,2034,1893200,6212,1893200
458,2034,1894200,6212,1894200
458,2034,1895200,6212,1895200
458,2034,1895520,6212,1895520
458,2034,1895750,6212,1895750
458,2034,1896220,6212,1896220
458,2034,1897220,6212,1897220
458,2034,1898220,6212,1898220
458,2034,1899220,6212,1899220
459,2042,1900220,6212,1900220
459,2042,1900220,6212,1900220
459,2042,1900680,6212,1900680
459,2042,1901330,6212,1901330
459,2042,1902330,6212,1902330
459,2042,1903330,6212,1903330
459,2042,1903650,6212,1903650
459,2042,1903880,6212,1903880
459,2042,1903880,6212,1903880
459,2042,1904200,6212,1904200
459,2042,1905200,6212,1905200
459,2042,1905200,6212,1905200
459,2042,1906200,6212,1906200
459,2042,1907010,6212,1907010
460,2050,1908010,6212,1908010
460,2050,1908820,6212,1908820
460,2050,1909820,6212,1909820
460,2050,1910820,6212,1910820
460,2050,1911470,6212,1911470
460,2050,1911790,6212,1911790
460,2050,1911790,6212,1911790
460,2050,1911790,6212,1911790
460,2050,1912790,6212,1912790
461,2058,1913790,6212,1913790
461,2058,1914020,6212,1914020
461,2058,1914830,6212,1914830
461,2058,1915150,6212,1915150
461,2058,1916150,6212,1916150
461,2058,1916610,6212,1916610
461,2058,1917080,6212,1917080
461,2058,1918080,6212,1918080
461,2058,1919080,6212,1919080
461,2058,1919450,6212,1919450
461,2058,1920450,6212,1920450
461,2058,1921450,6212,1921450
461,2058,1922450,6212,1922450
461,2058,1922450,6212,1922450
461,2058,1922920,6212,1922920
461,2058,1923730,6212,1923730
461,2058,1924730,6212,1924730
462,2066,1925730,6212,1925730
462,2066,1925960,6212,1925960
462,2066,1926960,6212,1926960
462,2066,1927960,6212,1927960
462,2066,1928960,6212,1928960
462,2066,1929960,6212,1929960
462,2066,1930960,6212,1930960
462,2066,1931430,6212,1931430
462,2066,1932430,6212,1932430
462,2066,1932590,6212,1932590
463,2074,1933060,6212,1933060
463,2074,1933530,6212,1933530
463,2074,1934530,6212,1934530
463,2074,1935530,6212,1935530
463,2074,1936340,6212,1936340
463,2074,1937340,6212,1937340
463,2074,1938150,6212,1938150
463,2074,1939150,6212,1939150
463,2074,1939620,6212,1939620
464,2082,1940620,6212,1940620
464,2082,1941430,6212,1941430
464,2082,1942240,6212,1942240
464,2082,1943050,6212,1943050
464,2082,1944050,6212,1944050
464,2082,1945050,6212,1945050
464,2082,1946050,6212,1946050
464,2082,1947050,6212,1947050
464,2082,1947600,6212,1947600
464,2082,1948600,6212,1948600
464,2082,1949410,6212,1949410
464,2082,1949410,6212,1949410
464,2082,1949730,6212,1949730
464,2082,1950200,6212,1950200
465,2090,1951010,6212,1951010
465,2090,1952010,6212,1952010
465,2090,1952820,6212,1952820
465,2090,1953820,6212,1953820
465,2090,1954820,6212,1954820
465,2090,1955290,6212,1955290
465,2090,1956100,6212,1956100
465,2090,1956100,6212,1956100
465,2090,1956910,6212,1956910
466,2098,1957910,6212,1957910
466,2098,1958910,6212,1958910
466,2098,1959380,6212,1959380
466,2098,1959850,6212,1959850
466,2098,1960660,6212,1960660
466,2098,1961310,6212,1961310
466,2098,1961770,6212,1961770
466,2098,1962770,6212,1962770
466,2098,1963770,6212,1963770
466,2098,1964580,6212,1964580
467,2106,1965580,6212,1965580
467,2106,1966580,6212,1966580
467,2106,1966580,6212,1966580
467,2106,1967580,6212,1967580
467,2106,1968580,6212,1968580
467,2106,1969580,6212,1969580
467,2106,1970580,6212,1970580
468,2114,1971580,6212,1971580
468,2114,1972050,6212,1972050
468,2114,1973050,6212,1973050
468,2114,1973860,6212,1973860
468,2114,1974860,6212,1974860
468,2114,1975860,6212,1975860
468,2114,1975860,6212,1975860
468,2114,1976670,6212,1976670
469,2122,1977670,6212,1977670
469,2122,1978670,6212,1978670
469,2122,1979480,6212,1979480
469,2122,1979950,6212,1979950
469,2122,1980950,6212,1980950
469,2122,1981950,6212,1981950
469,2122,1982760,6212,1982760
469,2122,1983570,6212,1983570
469,2122,1984570,6212,1984570
470,2130,1985570,6212,1985570
470,2130,1986570,6212,1986570
470,2130,1986570,6212,1986570
470,2130,1987220,6212,1987220
470,2130,1988220,6212,1988220
470,2130,1988220,6212,1988220
470,2130,1988220,6212,1988220
470,2130,1989220,6212,1989220
470,2130,1990220,6212,1990220
470,2130,1990680,6212,1990680
470,2130,1991680,6212,1991680
471,2138,1992680,6212,1992680
471,2138,1993680,6212,1993680
471,2138,1994680,6212,1994680
471,2138,1995680,6212,1995680
471,2138,1996680,6212,1996680
471,2138,1997680,6212,1997680
471,2138,1998150,6212,1998150
472,2146,1999150,6212,1999150
472,2146,1999800,6212,1999800
472,2146,2000270,6212,2000270
472,2146,2000920,6212,2000920
472,2146,2001920,6212,2001920
472,2146,2002730,6212,2002730
472,2146,2003730,6212,2003730
472,2146,2004200,6212,2004200
473,2154,2004850,6212,2004850
473,2154,2005320,6212,2005320
473,2154,2006320,6212,2006320
473,2154,2007320,6212,2007320
473,2154,2008130,6212,2008130
473,2154,2008600,6212,2008600
473,2154,2009070,6212,2009070
473,2154,2009070,6212,2009070
473,2154,2010070,6212,2010070
473,2154,2010880,6212,2010880
473,2154,2011200,6212,2011200
473,2154,2012010,6212,2012010
473,2154,2012820,6212,2012820
473,2154,2013630,6212,2013630
473,2154,2014630,6212,2014630
473,2154,2014860,6212,2014860
474,2162,2015670,6212,2015670
474,2162,2015670,6212,2015670
474,2162,2016670,6212,2016670
474,2162,2017670,6212,2017670
474,2162,2018670,6212,2018670
475,2170,2019670,6212,2019670
475,2170,2020670,6212,2020670
475,2170,2021670,6212,2021670
475,2170,2022670,6212,2022670
475,2170,2023670,6212,2023670
476,2178,2024670,6212,2024670
476,2178,2025670,6212,2025670
476,2178,2026670,6212,2026670
476,2178,2027670,6212,2027670
476,2178,2028480,6212,2028480
476,2178,2029480,6212,2029480
476,2178,2029480,6212,2029480
477,2186,2030480,6212,2030480
477,2186,2031480,6212,2031480
477,2186,2032480,6212,2032480
477,2186,2033290,6212,2033290
477,2186,2034290,6212,2034290
477,2186,2035290,6212,2035290
477,2186,2036100,6212,2036100
477,2186,2037100,6212,2037100
477,2186,2037910,6212,2037910
477,2186,2038910,6212,2038910
477,2186,2039910,6212,2039910
477,2186,2040910,6212,2040910
477,2186,2041910,6212,2041910
478,2194,2042910,6212,2042910
478,2194,2042910,6212,2042910
478,2194,2043910,6212,2043910
478,2194,2044910,6212,2044910
478,2194,2045910,6212,2045910
478,2194,2046720,6212,2046720
478,2194,2047530,6212,2047530
478,2194,2047990,6212,2047990
478,2194,2048640,6212,2048640
478,2194,2049640,6212,2049640
478,2194,2049800,6212,2049800
478,2194,2049800,6212,2049800
479,2196,2050800,6212,2050800
479,2196,2050960,6212,2050960
479,2196,2051960,6212,2051960
480,2198,2052960,6212,2052960
480,2198,2053960,6212,2053960
480,2198,2054770,6212,2054770
480,2198,2055770,6212,2055770
480,2198,2056770,6212,2056770
480,2198,2057770,6212,2057770
481,2200,2058770,6212,2058770
481,2200,2059580,6212,2059580
481,2200,2060580,6212,2060580
481,2200,2061390,6212,2061390
481,2200,2061860,6212,2061860
481,2200,2062860,6212,2062860
481,2200,2063860,6212,2063860
481,2200,2064180,6212,2064180
481,2200,2064650,6212,2064650
482,2202,2065650,6212,2065650
482,2202,2066460,6212,2066460
482,2202,2067460,6212,2067460
482,2202,2068270,6212,2068270
482,2202,2068270,6212,2068270
482,2202,2069270,6212,2069270
482,2202,2070080,6212,2070080
482,2202,2070550,6212,2070550
482,2202,2071200,6212,2071200
482,2202,2071670,6212,2071670
483,2204,2072670,6212,2072670
483,2204,2073670,6212,2073670
484,2206,2074670,6212,2074670
484,2206,2075140,6212,2075140
485,2208,2075950,6212,2075950
485,2208,2076760,6212,2076760
485,2208,2077230,6212,2077230
485,2208,2077550,6212,2077550
486,2210,2078550,6212,2078550
486,2210,2079550,6212,2079550
486,2210,2079770,6212,2079770
487,2212,2080770,6212,2080770
487,2212,2081420,6212,2081420
488,2214,2082420,6212,2082420
488,2214,2082420,6212,2082420
488,2214,2083420,6212,2083420
489,2222,2084420,6212,2084420
489,2222,2084650,6212,2084650
490,2224,2085460,6212,2085460
490,2224,2085930,6212,2085930
490,2224,2086400,6212,2086400
490,2224,2087400,6212,2087400
491,2226,2088400,6212,2088400
491,2226,2088720,6212,2088720
491,2226,2089720,6212,2089720
492,2228,2090720,6212,2090720
492,2228,2091530,6212,2091530
492,2228,2091850,6212,2091850
492,2228,2092850,6212,2092850
493,2230,2093850,6212,2093850
493,2230,2094080,6212,2094080
493,2230,2094400,6212,2094400
493,2230,2095400,6212,2095400
493,2230,2095400,6212,2095400
493,2230,2096400,6212,2096400
494,2232,2097400,6212,2097400
494,2232,2098050,6212,2098050
494,2232,2098370,6212,2098370
495,2234,2099370,6212,2099370
496,2238,2100370,6212,2100370
496,2238,2101370,6212,2101370
496,2238,2101830,6212,2101830
497,2240,2102830,6212,2102830
497,2240,2103480,6212,2103480
498,2242,2104480,6212,2104480
499,2244,2105480,6212,2105480
499,2244,2106290,6212,2106290
500,2252,2114290,6212,2114290
500,2252,2115290,6212,2115290
501,2254,2116290,6212,2116290
501,2254,2116660,6212,2116660
501,2254,2117660,6212,2117660
502,2256,2118250,6212,2118250
502,2256,2118250,6212,2118250
502,2256,2119060,6212,2119060
503,2258,2120060,6212,2120060
503,2258,2121060,6212,2121060
504,2260,2121870,6212,2121870
504,2260,2122680,6212,2122680
505,2262,2123680,6212,2123680
505,2262,2124490,6212,2124490
506,2264,2125140,6212,2125140
507,2266,2126140,6212,2126140
507,2266,2126140,6212,2126140
507,2266,2126140,6212,2126140
507,2266,2126140,6212,2126140
507,2266,2127140,6212,2127140
508,2268,2128140,6212,2128140
508,2268,2129140,6212,2129140
508,2268,2130140,6212,2130140
509,2270,2131140,6212,2131140
510,2272,2132140,6212,2132140
510,2272,2132140,6212,2132140
510,2272,2132610,6212,2132610
510,2272,2133070,6212,2133070
510,2272,2133070,6212,2133070
511,2274,2134070,6212,2134070
511,2274,2134390,6212,2134390
511,2274,2135040,6212,2135040
512,2276,2136040,6212,2136040
512,2276,2136510,6212,2136510
512,2276,2137510,6212,2137510
512,2276,2137730,6212,2137730
513,2278,2138380,6212,2138380
513,2278,2138700,6212,2138700
513,2278,2139700,6212,2139700
514,2280,2140700,6212,2140700
514,2280,2141700,6212,2141700
515,2282,2142170,6212,2142170
515,2282,2142980,6212,2142980
516,2284,2143980,6212,2143980
516,2284,2144980,6212,2144980
517,2286,2145980,6212,2145980
517,2286,2146450,6212,2146450
517,2286,2146920,6212,2146920
518,2288,2147920,6212,2147920
518,2288,2148920,6212,2148920
519,2290,2149920,6212,2149920
519,2290,2150920,6212,2150920
520,2292,2151920,6212,2151920
521,2294,2152730,6212,2152730
521,2294,2153540,6212,2153540
521,2294,2153860,6212,2153860
521,2294,2154860,6212,2154860
522,2296,2155860,6212,2155860
522,2296,2156330,6212,2156330
522,2296,2157330,6212,2157330
522,2296,2157330,6212,2157330
522,2296,2157440,6212,2157440
523,2300,2158250,6212,2158250
523,2300,2159250,6212,2159250
523,2300,2160060,6212,2160060
523,2300,2161060,6212,2161060
524,2308,2169060,6212,2169060
525,2310,2170060,6212,2170060
525,2310,2170870,6212,2170870
526,2312,2171870,6212,2171870
526,2312,2172870,6212,2172870
527,2314,2173340,6212,2173340
527,2314,2174340,6212,2174340
527,2314,2174340,6212,2174340
528,2316,2175340,6212,2175340
528,2316,2176340,6212,2176340
529,2318,2177340,6212,2177340
530,2320,2178340,6212,2178340
530,2320,2178930,6212,2178930
530,2320,2179930,6212,2179930
531,2322,2180930,6212,2180930
531,2322,2181480,6212,2181480
531,2322,2181480,6212,2181480
532,2324,2182290,6212,2182290
532,2324,2183290,6212,2183290
533,2328,2184100,6212,2184100
533,2328,2184100,6212,2184100
533,2328,2184750,6212,2184750
534,2330,2185750,6212,2185750
534,2330,2186750,6212,2186750
535,2332,2187400,6212,2187400
535,2332,2188400,6212,2188400
536,2334,2189400,6212,2189400
536,2334,2189630,6212,2189630
536,2334,2190180,6212,2190180
536,2334,2191180,6212,2191180
536,2334,2192180,6212,2192180
536,2334,2193180,6212,2193180
537,2336,2194180,6212,2194180
537,2336,2194640,6212,2194640
538,2337,2195640,6212,2195640
538,2337,2195910,6212,2195910
538,2337,2196910,6212,2196910
538,2337,2197370,6212,2197370
539,2339,2198370,6212,2198370
539,2339,2198840,6212,2198840
539,2339,2199840,6212,2199840
540,2341,2200310,6212,2200310
540,2341,2201310,6212,2201310
541,2343,2201960,6212,2201960
541,2343,2202960,6212,2202960
541,2343,2203960,6212,2203960
542,2345,2204960,6212,2204960
542,2345,2205960,6212,2205960
543,2347,2206770,6212,2206770
543,2347,2207580,6212,2207580
544,2349,2208580,6212,2208580
544,2349,2209580,6212,2209580
545,2353,2210390,6212,2210390
545,2353,2211390,6212,2211390
545,2353,2212390,6212,2212390
545,2353,2212390,6212,2212390
545,2353,2212620,6212,2212620
545,2353,2213090,6212,2213090
545,2353,2213900,6212,2213900
546,2355,2214710,6212,2214710
546,2355,2215710,6212,2215710
547,2357,2216710,6212,2216710
547,2357,2217710,6212,2217710
548,2359,2218710,6212,2218710
548,2359,2219710,6212,2219710
549,2363,2220710,6212,2220710
549,2363,2221030,6212,2221030
549,2363,2221030,6212,2221030
549,2363,2221500,6212,2221500
550,2365,2222500,6212,2222500
551,2367,2223310,6212,2223310
551,2367,2224310,6212,2224310
551,2367,2225310,6212,2225310
551,2367,2226120,6212,2226120
551,2367,2226930,6212,2226930
552,2369,2227740,6212,2227740
552,2369,2228110,6212,2228110
552,2369,2228920,6212,2228920
553,2371,2229920,6212,2229920
553,2371,2229920,6212,2229920
553,2371,2230920,6212,2230920
554,2373,2231920,6212,2231920
554,2373,2232920,6212,2232920
555,2375,2233570,6212,2233570
555,2375,2233680,6212,2233680
555,2375,2234680,6212,2234680
555,2375,2235000,6212,2235000
556,2377,2236000,6212,2236000
556,2377,2237000,6212,2237000
556,2377,2237000,6212,2237000
557,2381,2238000,6212,2238000
557,2381,2239000,6212,2239000
557,2381,2239550,6212,2239550
558,2383,2240550,6212,2240550
558,2383,2241550,6212,2241550
559,2385,2242550,6212,2242550
559,2385,2243550,6212,2243550
560,2389,2244550,6212,2244550
561,2397,2245550,6212,2245550
561,2397,2246020,6212,2246020
561,2397,2246830,6212,2246830
562,2401,2247830,6212,2247830
562,2401,2248640,6212,2248640
562,2401,2249110,6212,2249110
562,2401,2249110,6212,2249110
562,2401,2250110,6212,2250110
562,2401,2250660,6212,2250660
562,2401,2251130,6212,2251130
562,2401,2252130,6212,2252130
562,2401,2252940,6212,2252940
563,2403,2253410,6212,2253410
563,2403,2253880,6212,2253880
563,2403,2253880,6212,2253880
563,2403,2254880,6212,2254880
563,2403,2255040,6212,2255040
564,2405,2255510,6212,2255510
564,2405,2255880,6212,2255880
565,2407,2256470,6212,2256470
565,2407,2257280,6212,2257280
565,2407,2258280,6212,2258280
565,2407,2259090,6212,2259090
565,2407,2260090,6212,2260090
565,2407,2260090,6212,2260090
566,2409,2261090,6212,2261090
566,2409,2261560,6212,2261560
566,2409,2262560,6212,2262560
566,2409,2263370,6212,2263370
566,2409,2264370,6212,2264370
567,2411,2265370,6212,2265370
567,2411,2266370,6212,2266370
568,2419,2274370,6212,2274370
569,2420,2275370,6212,2275370
570,2422,2276370,6212,2276370
570,2422,2277370,6212,2277370
571,2424,2277840,6212,2277840
571,2424,2278840,6212,2278840
571,2424,2279160,6212,2279160
571,2424,2279630,6212,2279630
571,2424,2280630,6212,2280630
572,2426,2281100,6212,2281100
573,2428,2282100,6212,2282100
573,2428,2282910,6212,2282910
573,2428,2283910,6212,2283910
574,2430,2284910,6212,2284910
575,2432,2285720,6212,2285720
575,2432,2286720,6212,2286720
575,2432,2287040,6212,2287040
575,2432,2287510,6212,2287510
575,2432,2288320,6212,2288320
576,2436,2289320,6212,2289320
577,2438,2290130,6212,2290130
577,2438,2290500,6212,2290500
577,2438,2290720,6212,2290720
577,2438,2290720,6212,2290720
577,2438,2291720,6212,2291720
577,2438,2292720,6212,2292720
578,2440,2293190,6212,2293190
578,2440,2293780,6212,2293780
578,2440,2294780,6212,2294780
578,2440,2295100,6212,2295100
578,2440,2296100,6212,2296100
579,2442,2297100,6212,2297100
579,2442,2298100,6212,2298100
579,2442,2299100,6212,2299100
580,2444,2300100,6212,2300100
580,2444,2301100,6212,2301100
580,2444,2303100,6212,2303100
580,2444,2303910,6212,2303910
580,2444,2303910,6212,2303910
581,2446,2304380,6212,2304380
581,2446,2305190,6212,2305190
582,2448,2306000,6212,2306000
582,2448,2307000,6212,2307000
582,2448,2308000,6212,2308000
582,2448,2308470,6212,2308470
583,2456,2316470,6212,2316470
584,2458,2317470,6212,2317470
584,2458,2318470,6212,2318470
585,2462,2319470,6212,2319470
585,2462,2320470,6212,2320470
585,2462,2321470,6212,2321470
585,2462,2321940,6212,2321940
585,2462,2322260,6212,2322260
585,2462,2322260,6212,2322260
586,2464,2323070,6212,2323070
586,2464,2323390,6212,2323390
587,2466,2324390,6212,2324390
587,2466,2325390,6212,2325390
588,2468,2326390,6212,2326390
588,2468,2326980,6212,2326980
588,2468,2327630,6212,2327630
589,2472,2328630,6212,2328630
589,2472,2329630,6212,2329630
589,2472,2330630,6212,2330630
589,2472,2331440,6212,2331440
589,2472,2331440,6212,2331440
590,2474,2332250,6212,2332250
590,2474,2332250,6212,2332250
590,2474,2333250,6212,2333250
591,2478,2334250,6212,2334250
592,2480,2335060,6212,2335060
592,2480,2335060,6212,2335060
592,2480,2336060,6212,2336060
592,2480,2336530,6212,2336530
593,2482,2337530,6212,2337530
593,2482,2338530,6212,2338530
593,2482,2338850,6212,2338850
593,2482,2339850,6212,2339850
593,2482,2340850,6212,2340850
593,2482,2340850,6212,2340850
594,2484,2341660,6212,2341660
595,2486,2342470,6212,2342470
595,2486,2343470,6212,2343470
595,2486,2344470,6212,2344470
595,2486,2344940,6212,2344940
596,2488,2345410,6212,2345410
596,2488,2346410,6212,2346410
596,2488,2346730,6212,2346730
597,2490,2347200,6212,2347200
597,2490,2349200,6212,2349200
597,2490,2350200,6212,2350200
598,2492,2351200,6212,2351200
598,2492,2351200,6212,2351200
598,2492,2352200,6212,2352200
599,2494,2353200,6212,2353200
599,2494,2353670,6212,2353670
599,2494,2353670,6212,2353670
600,2496,2354260,6212,2354260
600,2496,2355260,6212,2355260
600,2496,2356260,6212,2356260
601,2498,2357260,6212,2357260
601,2498,2357720,6212,2357720
602,2500,2358530,6212,2358530
602,2500,2359340,6212,2359340
603,2502,2360340,6212,2360340
603,2502,2360340,6212,2360340
604,2504,2361340,6212,2361340
604,2504,2362340,6212,2362340
604,2504,2362660,6212,2362660
604,2504,2362660,6212,2362660
604,2504,2363310,6212,2363310
605,2506,2364310,6212,2364310
605,2506,2364310,6212,2364310
605,2506,2365310,6212,2365310
606,2508,2366310,6212,2366310
606,2508,2367310,6212,2367310
607,2510,2368310,6212,2368310
607,2510,2368960,6212,2368960
607,2510,2369420,6212,2369420
608,2512,2369890,6212,2369890
608,2512,2370210,6212,2370210
608,2512,2371210,6212,2371210
609,2514,2372210,6212,2372210
609,2514,2373210,6212,2373210
610,2516,2374020,6212,2374020
610,2516,2374020,6212,2374020
610,2516,2374670,6212,2374670
611,2520,2375670,6212,2375670
612,2522,2376670,6212,2376670
612,2522,2377480,6212,2377480
612,2522,2378480,6212,2378480
612,2522,2379480,6212,2379480
612,2522,2379480,6212,2379480
612,2522,2380480,6212,2380480
613,2524,2381480,6212,2381480
613,2524,2382130,6212,2382130
614,2526,2383130,6212,2383130
614,2526,2384130,6212,2384130
615,2528,2385130,6212,2385130
615,2528,2386130,6212,2386130
616,2530,2387130,6212,2387130
616,2530,2388130,6212,2388130
617,2532,2389130,6212,2389130
617,2532,2390130,6212,2390130
618,2534,2390940,6212,2390940
618,2534,2391750,6212,2391750
619,2536,2392750,6212,2392750
619,2536,2392980,6212,2392980
619,2536,2392980,6212,2392980
619,2536,2392980,6212,2392980
619,2536,2393300,6212,2393300
619,2536,2393300,6212,2393300
619,2536,2393300,6212,2393300
619,2536,2393780,6212,2393780
620,2540,2394590,6212,2394590
620,2540,2395590,6212,2395590
620,2540,2395590,6212,2395590
621,2542,2396240,6212,2396240
621,2542,2397240,6212,2397240
621,2542,2398050,6212,2398050
621,2542,2399050,6212,2399050
621,2542,2399210,6212,2399210
621,2542,2399320,6212,2399320
621,2542,2399320,6212,2399320
621,2542,2400130,6212,2400130
622,2544,2401130,6212,2401130
622,2544,2401360,6212,2401360
622,2544,2402360,6212,2402360
623,2546,2403360,6212,2403360
623,2546,2404360,6212,2404360
624,2548,2404830,6212,2404830
624,2548,2405830,6212,2405830
625,2550,2406830,6212,2406830
625,2550,2407300,6212,2407300
626,2552,2408300,6212,2408300
626,2552,2409300,6212,2409300
626,2552,2410110,6212,2410110
627,2560,2418110,6212,2418110
628,2562,2419110,6212,2419110
629,2566,2419920,6212,2419920
629,2566,2420920,6212,2420920
629,2566,2421390,6212,2421390
629,2566,2421850,6212,2421850
630,2568,2422850,6212,2422850
630,2568,2423850,6212,2423850
631,2570,2424850,6212,2424850
631,2570,2425330,6212,2425330
631,2570,2426330,6212,2426330
631,2570,2426650,6212,2426650
631,2570,2427460,6212,2427460
632,2572,2428460,6212,2428460
632,2572,2428460,6212,2428460
632,2572,2429460,6212,2429460
633,2574,2430460,6212,2430460
633,2574,2431460,6212,2431460
634,2576,2432460,6212,2432460
634,2576,2432780,6212,2432780
634,2576,2433100,6212,2433100
634,2576,2433100,6212,2433100
635,2578,2433650,6212,2433650
635,2578,2433970,6212,2433970
635,2578,2434970,6212,2434970
635,2578,2434970,6212,2434970
635,2578,2435290,6212,2435290
635,2578,2435610,6212,2435610
636,2580,2436610,6212,2436610
636,2580,2437080,6212,2437080
637,2582,2437730,6212,2437730
637,2582,2438730,6212,2438730
638,2584,2439730,6212,2439730
638,2584,2440730,6212,2440730
639,2586,2441730,6212,2441730
639,2586,2441730,6212,2441730
639,2586,2441730,6212,2441730
639,2586,2442540,6212,2442540
640,2588,2443350,6212,2443350
640,2588,2444160,6212,2444160
640,2588,2444160,6212,2444160
641,2590,2445160,6212,2445160
641,2590,2445160,6212,2445160
641,2590,2446160,6212,2446160
641,2590,2446480,6212,2446480
641,2590,2446950,6212,2446950
642,2592,2447950,6212,2447950
642,2592,2448950,6212,2448950
643,2594,2449500,6212,2449500
643,2594,2450500,6212,2450500
644,2596,2451310,6212,2451310
645,2598,2452310,6212,2452310
645,2598,2453310,6212,2453310
646,2602,2454310,6212,2454310
646,2602,2455120,6212,2455120
646,2602,2455930,6212,2455930
646,2602,2456930,6212,2456930
647,2606,2457930,6212,2457930
647,2606,2458930,6212,2458930
648,2608,2459930,6212,2459930
648,2608,2460930,6212,2460930
648,2608,2461930,6212,2461930
648,2608,2462480,6212,2462480
648,2608,2463480,6212,2463480
649,2610,2464290,6212,2464290
649,2610,2464940,6212,2464940
649,2610,2465260,6212,2465260
650,2612,2466260,6212,2466260
650,2612,2467260,6212,2467260
651,2614,2468260,6212,2468260
651,2614,2469260,6212,2469260
652,2622,2477260,6212,2477260
653,2624,2477730,6212,2477730
653,2624,2478200,6212,2478200
653,2624,2479200,6212,2479200
654,2626,2480200,6212,2480200
654,2626,2481200,6212,2481200
655,2628,2482200,6212,2482200
655,2628,2483200,6212,2483200
656,2632,2484200,6212,2484200
657,2634,2485200,6212,2485200
657,2634,2485670,6212,2485670
657,2634,2485670,6212,2485670
657,2634,2486480,6212,2486480
657,2634,2486480,6212,2486480
658,2636,2487480,6212,2487480
658,2636,2488030,6212,2488030
658,2636,2489030,6212,2489030
658,2636,2490030,6212,2490030
658,2636,2490400,6212,2490400
659,2638,2491400,6212,2491400
659,2638,2491400,6212,2491400
660,2640,2492210,6212,2492210
660,2640,2492530,6212,2492530
660,2640,2493530,6212,2493530
660,2640,2493760,6212,2493760
660,2640,2494760,6212,2494760
660,2640,2495760,6212,2495760
661,2642,2496760,6212,2496760
661,2642,2496760,6212,2496760
661,2642,2497760,6212,2497760
662,2644,2498760,6212,2498760
662,2644,2499760,6212,2499760
663,2646,2500570,6212,2500570
663,2646,2501040,6212,2501040
663,2646,2502040,6212,2502040
664,2648,2503040,6212,2503040
664,2648,2503850,6212,2503850
665,2650,2504850,6212,2504850
665,2650,2505850,6212,2505850
666,2652,2506500,6212,2506500
667,2654,2507310,6212,2507310
667,2654,2507310,6212,2507310
667,2654,2508310,6212,2508310
667,2654,2509310,6212,2509310
668,2656,2510120,6212,2510120
668,2656,2511120,6212,2511120
669,2658,2512120,6212,2512120
669,2658,2512590,6212,2512590
670,2660,2513590,6212,2513590
670,2660,2514400,6212,2514400
671,2662,2515400,6212,2515400
671,2662,2516400,6212,2516400
672,2664,2517400,6212,2517400
672,2664,2518400,6212,2518400
672,2664,2518720,6212,2518720
673,2666,2519720,6212,2519720
674,2674,2527720,6212,2527720
674,2674,2528720,6212,2528720
675,2676,2529720,6212,2529720
675,2676,2530530,6212,2530530
676,2678,2531340,6212,2531340
676,2678,2531660,6212,2531660
676,2678,2532210,6212,2532210
677,2680,2533210,6212,2533210
677,2680,2533530,6212,2533530
677,2680,2534340,6212,2534340
677,2680,2534340,6212,2534340
678,2682,2535340,6212,2535340
678,2682,2535810,6212,2535810
679,2684,2536810,6212,2536810
679,2684,2537620,6212,2537620
680,2686,2538430,6212,2538430
680,2686,2539430,6212,2539430
681,2688,2540080,6212,2540080
681,2688,2540550,6212,2540550
681,2688,2541360,6212,2541360
682,2692,2545360,6212,2545360
683,2700,2546360,6212,2546360
683,2700,2547360,6212,2547360
683,2700,2547680,6212,2547680
683,2700,2548000,6212,2548000
683,2700,2548320,6212,2548320
683,2700,2549320,6212,2549320
683,2700,2550130,6212,2550130
683,2700,2551130,6212,2551130
683,2700,2552130,6212,2552130
683,2700,2552130,6212,2552130
683,2700,2553130,6212,2553130
684,2708,2554130,6212,2554130
684,2708,2555130,6212,2555130
